CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST	Significance at p = 0.05
BgChr_18	2380001	2390000	250	0.0383478	0.0376023	NO
BgChr_18	2385001	2395000	198	0.0444189	0.0438245	NO
BgChr_18	2390001	2400000	128	0.0385409	0.0384076	NO
BgChr_18	2395001	2405000	129	0.0133028	0.0125492	NO
BgChr_18	2520001	2530000	138	0.00460348	0.00375028	NO
BgChr_18	2525001	2535000	146	0.00199692	0.0011768	NO
BgChr_18	2575001	2585000	178	0.00203114	0.00125589	NO
BgChr_18	2580001	2590000	243	0.00400651	0.00311475	NO
BgChr_18	3145001	3155000	135	0.025466	0.0256071	NO
BgChr_18	3150001	3160000	133	0.0203938	0.020596	NO
BgChr_18	3155001	3165000	204	0.0294755	0.0291893	NO
BgChr_18	3160001	3170000	199	0.0312943	0.0309456	NO
BgChr_18	3165001	3175000	111	0.0215349	0.0212651	NO
BgChr_18	3170001	3180000	94	0.0266418	0.0263043	NO
BgChr_18	3175001	3185000	57	0.0322352	0.0317635	NO
BgChr_18	3190001	3200000	95	0.0259255	0.0256422	NO
BgChr_18	3195001	3205000	256	0.0299434	0.0296294	NO
BgChr_18	3200001	3210000	288	0.0299611	0.0293977	NO
BgChr_18	3205001	3215000	252	0.0266357	0.0261822	NO
BgChr_18	3210001	3220000	220	0.0262597	0.0261675	NO
BgChr_18	3215001	3225000	224	0.0322629	0.0320523	NO
BgChr_18	3220001	3230000	179	0.0308419	0.030575	NO
BgChr_18	3225001	3235000	148	0.0461762	0.0456148	NO
BgChr_18	3230001	3240000	152	0.0461045	0.0451742	NO
BgChr_18	3235001	3245000	95	0.0178678	0.0174865	NO
BgChr_18	3240001	3250000	150	0.0282893	0.0277869	NO
BgChr_18	3245001	3255000	220	0.0266965	0.0262262	NO
BgChr_18	3250001	3260000	200	0.0218924	0.0215484	NO
BgChr_18	3255001	3265000	115	0.0205202	0.0200705	NO
BgChr_18	3260001	3270000	52	0.020035	0.0200398	NO
BgChr_18	3265001	3275000	91	0.0177718	0.0177192	NO
BgChr_18	3270001	3280000	137	0.0160502	0.0157817	NO
BgChr_18	3275001	3285000	155	0.0218701	0.0215951	NO
BgChr_18	3280001	3290000	166	0.0376413	0.0368737	NO
BgChr_18	3285001	3295000	167	0.0519881	0.0512039	NO
BgChr_18	3290001	3300000	84	0.055008	0.0543081	NO
BgChr_18	3305001	3315000	1	0.00143116	0.00143116	NO
BgChr_18	3310001	3320000	1	0.00143116	0.00143116	NO
BgChr_18	3320001	3330000	8	0.0021782	-0.000438814	NO
BgChr_18	3325001	3335000	7	0.0233249	0.0216537	NO
BgChr_18	3335001	3345000	35	0.0360773	0.034673	NO
BgChr_18	3340001	3350000	127	0.0239498	0.0231836	NO
BgChr_18	3345001	3355000	153	0.0188151	0.0183946	NO
BgChr_18	3350001	3360000	157	0.0234493	0.0229599	NO
BgChr_18	3355001	3365000	140	0.0294715	0.0288632	NO
BgChr_18	3360001	3370000	50	0.0370892	0.0360692	NO
BgChr_18	3365001	3375000	12	0.0246146	0.0222107	NO
BgChr_18	3370001	3380000	32	0.0148669	0.0148341	NO
BgChr_18	3375001	3385000	112	0.0291568	0.0290241	NO
BgChr_18	3380001	3390000	132	0.033291	0.0329515	NO
BgChr_18	3385001	3395000	96	0.0332497	0.0324481	NO
BgChr_18	3390001	3400000	146	0.0282141	0.0275427	NO
BgChr_18	3395001	3405000	186	0.0243076	0.0238397	NO
BgChr_18	3400001	3410000	194	0.0210138	0.0207299	NO
BgChr_18	3405001	3415000	170	0.0186286	0.0181257	NO
BgChr_18	3410001	3420000	60	0.0180042	0.0169024	NO
BgChr_18	3415001	3425000	4	0.0578431	0.0581623	NO
BgChr_18	3420001	3430000	43	0.0391626	0.0368099	NO
BgChr_18	3425001	3435000	59	0.0427159	0.040628	NO
BgChr_18	3430001	3440000	109	0.026246	0.0257039	NO
BgChr_18	3435001	3445000	245	0.0211931	0.0207972	NO
BgChr_18	3440001	3450000	230	0.02348	0.0230832	NO
BgChr_18	3445001	3455000	151	0.0238154	0.0233526	NO
BgChr_18	3450001	3460000	141	0.0187133	0.0181473	NO
BgChr_18	3455001	3465000	95	0.0167004	0.0159201	NO
BgChr_18	3460001	3470000	107	0.0172364	0.0165835	NO
BgChr_18	3465001	3475000	156	0.0181601	0.0175051	NO
BgChr_18	3470001	3480000	161	0.0307707	0.0301095	NO
BgChr_18	3475001	3485000	179	0.0357501	0.0351357	NO
BgChr_18	3480001	3490000	137	0.0287343	0.028052	NO
BgChr_18	3485001	3495000	118	0.035452	0.0352279	NO
BgChr_18	3490001	3500000	129	0.0348392	0.0346274	NO
BgChr_18	3495001	3505000	202	0.0218722	0.0217076	NO
BgChr_18	3500001	3510000	179	0.0201421	0.0200541	NO
BgChr_18	3505001	3515000	75	0.0205833	0.0200325	NO
BgChr_18	3510001	3520000	104	0.0300209	0.0293747	NO
BgChr_18	3515001	3525000	163	0.0303431	0.029842	NO
BgChr_18	3520001	3530000	191	0.0273276	0.0268569	NO
BgChr_18	3525001	3535000	200	0.0243182	0.0240923	NO
BgChr_18	3530001	3540000	224	0.0222889	0.0219038	NO
BgChr_18	3535001	3545000	164	0.022221	0.0216952	NO
BgChr_18	3540001	3550000	143	0.0314707	0.0312946	NO
BgChr_18	3545001	3555000	232	0.0300042	0.0298536	NO
BgChr_18	3550001	3560000	206	0.0226021	0.0223643	NO
BgChr_18	3555001	3565000	197	0.0406229	0.0396206	NO
BgChr_18	3560001	3570000	160	0.0453011	0.0444176	NO
BgChr_18	3565001	3575000	114	0.0150214	0.014721	NO
BgChr_18	3570001	3580000	258	0.0201547	0.0197042	NO
BgChr_18	3575001	3585000	282	0.0258206	0.0254525	NO
BgChr_18	3580001	3590000	195	0.029861	0.029392	NO
BgChr_18	3585001	3595000	171	0.0334644	0.0327639	NO
BgChr_18	3590001	3600000	131	0.0392369	0.0386835	NO
BgChr_18	3595001	3605000	128	0.0368475	0.0363005	NO
BgChr_18	3600001	3610000	184	0.0439278	0.0429522	NO
BgChr_18	3605001	3615000	139	0.0489235	0.0479851	NO
BgChr_18	3610001	3620000	136	0.044032	0.0434562	NO
BgChr_18	3615001	3625000	105	0.0414106	0.0404233	NO
BgChr_18	3620001	3630000	87	0.0497262	0.0489664	NO
BgChr_18	3625001	3635000	225	0.0381417	0.0376513	NO
BgChr_18	3630001	3640000	264	0.0322914	0.0320118	NO
BgChr_18	3635001	3645000	239	0.0403428	0.0399646	NO
BgChr_18	3640001	3650000	137	0.0430245	0.0423362	NO
BgChr_18	3645001	3655000	70	0.0560985	0.0549201	NO
BgChr_18	3650001	3660000	185	0.0518841	0.0512601	NO
BgChr_18	3655001	3665000	229	0.0458962	0.0454814	NO
BgChr_18	3660001	3670000	124	0.0496887	0.0492473	NO
BgChr_18	3665001	3675000	82	0.0785659	0.0772546	NO
BgChr_18	3670001	3680000	106	0.0600642	0.0591196	NO
BgChr_18	3675001	3685000	81	0.0406693	0.0407567	NO
BgChr_18	3680001	3690000	81	0.0467164	0.0467239	NO
BgChr_18	3685001	3695000	87	0.0501505	0.0490795	NO
BgChr_18	3690001	3700000	83	0.0555191	0.0541906	NO
BgChr_18	3695001	3705000	111	0.0652239	0.0648738	NO
BgChr_18	3700001	3710000	173	0.0768141	0.0763255	NO
BgChr_18	3705001	3715000	150	0.081746	0.0809812	NO
BgChr_18	3710001	3720000	87	0.0935193	0.0916221	NO
BgChr_18	3715001	3725000	42	0.103388	0.100465	NO
BgChr_18	3730001	3740000	3	0.177984	0.177012	NO
BgChr_18	3735001	3745000	3	0.177984	0.177012	NO
BgChr_18	3740001	3750000	17	0.067162	0.0650405	NO
BgChr_18	3745001	3755000	30	0.0618191	0.0603337	NO
BgChr_18	3750001	3760000	13	0.0547375	0.0541786	NO
BgChr_18	3765001	3775000	20	0.100192	0.0959729	NO
BgChr_18	3770001	3780000	23	0.0917639	0.0876689	NO
BgChr_18	3775001	3785000	49	0.102758	0.10001	NO
BgChr_18	3780001	3790000	127	0.0855836	0.0840205	NO
BgChr_18	3785001	3795000	200	0.0841933	0.0829057	NO
BgChr_18	3790001	3800000	217	0.0811907	0.0800836	NO
BgChr_18	3795001	3805000	189	0.0684042	0.0681776	NO
BgChr_18	3800001	3810000	157	0.0684993	0.0680721	NO
BgChr_18	3805001	3815000	138	0.0772566	0.0764371	NO
BgChr_18	3810001	3820000	101	0.0818315	0.0812759	NO
BgChr_18	3815001	3825000	103	0.0803521	0.079093	NO
BgChr_18	3820001	3830000	168	0.0781071	0.0767313	NO
BgChr_18	3825001	3835000	220	0.0884907	0.0872488	NO
BgChr_18	3830001	3840000	263	0.0929163	0.0921302	NO
BgChr_18	3835001	3845000	236	0.0776522	0.07642	NO
BgChr_18	3840001	3850000	158	0.0673249	0.0657155	NO
BgChr_18	3845001	3855000	95	0.0756683	0.0745557	NO
BgChr_18	3850001	3860000	100	0.0862489	0.0849431	NO
BgChr_18	3855001	3865000	157	0.0938143	0.0927491	NO
BgChr_18	3860001	3870000	209	0.0851862	0.084001	NO
BgChr_18	3865001	3875000	214	0.0738838	0.0728011	NO
BgChr_18	3870001	3880000	157	0.0741254	0.073166	NO
BgChr_18	3875001	3885000	146	0.0708364	0.069454	NO
BgChr_18	3880001	3890000	225	0.0682752	0.0676768	NO
BgChr_18	3885001	3895000	257	0.0725017	0.0718725	NO
BgChr_18	3890001	3900000	250	0.0861604	0.0851749	NO
BgChr_18	3895001	3905000	266	0.0857468	0.0847257	NO
BgChr_18	3900001	3910000	212	0.0711919	0.0699297	NO
BgChr_18	3905001	3915000	183	0.0650828	0.0636986	NO
BgChr_18	3910001	3920000	234	0.0690435	0.0681512	NO
BgChr_18	3915001	3925000	323	0.0840589	0.0836516	NO
BgChr_18	3920001	3930000	250	0.0949921	0.0946957	NO
BgChr_18	3925001	3935000	67	0.100397	0.0999052	NO
BgChr_18	3930001	3940000	126	0.1029	0.102673	NO
BgChr_18	3935001	3945000	153	0.107692	0.107397	NO
BgChr_18	3940001	3950000	86	0.10645	0.10614	NO
BgChr_18	3945001	3955000	104	0.104373	0.1035	NO
BgChr_18	3950001	3960000	94	0.113964	0.112792	NO
BgChr_18	3955001	3965000	118	0.100221	0.0988622	NO
BgChr_18	3960001	3970000	149	0.0901503	0.0889218	NO
BgChr_18	3965001	3975000	116	0.0936212	0.0930793	NO
BgChr_18	3970001	3980000	135	0.109987	0.109456	NO
BgChr_18	3975001	3985000	179	0.102319	0.101487	NO
BgChr_18	3980001	3990000	132	0.0914374	0.0905975	NO
BgChr_18	3985001	3995000	148	0.0965853	0.0962957	NO
BgChr_18	3990001	4000000	190	0.0945588	0.0942274	NO
BgChr_18	3995001	4005000	135	0.0922583	0.090818	NO
BgChr_18	4000001	4010000	79	0.0925485	0.0899759	NO
BgChr_18	4005001	4015000	79	0.0975776	0.0967769	NO
BgChr_18	4010001	4020000	134	0.0977204	0.0960528	NO
BgChr_18	4015001	4025000	142	0.118212	0.114855	NO
BgChr_18	4020001	4030000	101	0.140362	0.138179	NO
BgChr_18	4025001	4035000	84	0.118459	0.117913	NO
BgChr_18	4030001	4040000	111	0.120891	0.120092	NO
BgChr_18	4035001	4045000	170	0.121052	0.120234	NO
BgChr_18	4040001	4050000	190	0.11043	0.109648	NO
BgChr_18	4045001	4055000	169	0.0990479	0.0981372	NO
BgChr_18	4050001	4060000	179	0.0941461	0.0933033	NO
BgChr_18	4055001	4065000	177	0.0912172	0.0904266	NO
BgChr_18	4060001	4070000	158	0.087115	0.0864051	NO
BgChr_18	4065001	4075000	184	0.0972843	0.0964505	NO
BgChr_18	4070001	4080000	160	0.103038	0.102142	NO
BgChr_18	4075001	4085000	114	0.0994356	0.098711	NO
BgChr_18	4080001	4090000	168	0.0951152	0.0938993	NO
BgChr_18	4085001	4095000	176	0.0917721	0.090438	NO
BgChr_18	4090001	4100000	172	0.106419	0.105106	NO
BgChr_18	4095001	4105000	200	0.109495	0.107985	NO
BgChr_18	4100001	4110000	167	0.102653	0.101466	NO
BgChr_18	4105001	4115000	161	0.0950732	0.0939264	NO
BgChr_18	4110001	4120000	178	0.098169	0.0966665	NO
BgChr_18	4115001	4125000	209	0.106321	0.105534	NO
BgChr_18	4120001	4130000	159	0.105244	0.104895	NO
BgChr_18	4125001	4135000	107	0.101133	0.100231	NO
BgChr_18	4130001	4140000	221	0.0884567	0.0874302	NO
BgChr_18	4135001	4145000	311	0.093752	0.0926176	NO
BgChr_18	4140001	4150000	316	0.101739	0.0998023	NO
BgChr_18	4145001	4155000	205	0.10149	0.0994009	NO
BgChr_18	4150001	4160000	168	0.097586	0.0971226	NO
BgChr_18	4155001	4165000	260	0.0982853	0.0974379	NO
BgChr_18	4160001	4170000	240	0.0971569	0.0958231	NO
BgChr_18	4165001	4175000	145	0.0931405	0.0919606	NO
BgChr_18	4170001	4180000	110	0.0956316	0.0952036	NO
BgChr_18	4175001	4185000	65	0.0961023	0.0954122	NO
BgChr_18	4185001	4195000	62	0.0949152	0.0947604	NO
BgChr_18	4190001	4200000	146	0.091234	0.0906796	NO
BgChr_18	4195001	4205000	142	0.0879982	0.0875005	NO
BgChr_18	4200001	4210000	138	0.110518	0.109164	NO
BgChr_18	4205001	4215000	129	0.114193	0.112761	NO
BgChr_18	4210001	4220000	115	0.0983475	0.0981304	NO
BgChr_18	4215001	4225000	151	0.0987668	0.0983099	NO
BgChr_18	4220001	4230000	137	0.0947571	0.0942599	NO
BgChr_18	4225001	4235000	97	0.0958759	0.0953327	NO
BgChr_18	4230001	4240000	138	0.0930326	0.0923637	NO
BgChr_18	4235001	4245000	198	0.0978459	0.0969776	NO
BgChr_18	4240001	4250000	199	0.100856	0.100106	NO
BgChr_18	4245001	4255000	198	0.104649	0.103956	NO
BgChr_18	4250001	4260000	165	0.114851	0.114027	NO
BgChr_18	4255001	4265000	123	0.108825	0.10849	NO
BgChr_18	4260001	4270000	161	0.0984711	0.0980071	NO
BgChr_18	4265001	4275000	221	0.0996095	0.0985964	NO
BgChr_18	4270001	4280000	245	0.0956683	0.0943893	NO
BgChr_18	4275001	4285000	183	0.09385	0.0927796	NO
BgChr_18	4280001	4290000	141	0.10225	0.101529	NO
BgChr_18	4285001	4295000	190	0.101177	0.100607	NO
BgChr_18	4290001	4300000	199	0.0970111	0.0967355	NO
BgChr_18	4295001	4305000	191	0.100328	0.0997942	NO
BgChr_18	4300001	4310000	216	0.104331	0.103514	NO
BgChr_18	4305001	4315000	197	0.105136	0.104041	NO
BgChr_18	4310001	4320000	211	0.101013	0.0993837	NO
BgChr_18	4315001	4325000	203	0.0938361	0.0916128	NO
BgChr_18	4320001	4330000	170	0.0939426	0.092142	NO
BgChr_18	4325001	4335000	180	0.097903	0.0969877	NO
BgChr_18	4330001	4340000	186	0.0960477	0.0942133	NO
BgChr_18	4335001	4345000	203	0.104393	0.102728	NO
BgChr_18	4340001	4350000	161	0.112394	0.111586	NO
BgChr_18	4345001	4355000	118	0.105599	0.104927	NO
BgChr_18	4350001	4360000	131	0.0977788	0.0968253	NO
BgChr_18	4355001	4365000	135	0.0882388	0.0862666	NO
BgChr_18	4360001	4370000	137	0.0828519	0.0807106	NO
BgChr_18	4365001	4375000	185	0.0900366	0.0883708	NO
BgChr_18	4370001	4380000	211	0.0947676	0.0938141	NO
BgChr_18	4375001	4385000	260	0.097569	0.0970483	NO
BgChr_18	4380001	4390000	364	0.100382	0.0997271	NO
BgChr_18	4385001	4395000	328	0.100232	0.0993993	NO
BgChr_18	4390001	4400000	238	0.0969523	0.0962108	NO
BgChr_18	4395001	4405000	190	0.104299	0.10337	NO
BgChr_18	4400001	4410000	143	0.108096	0.105911	NO
BgChr_18	4405001	4415000	152	0.0997866	0.097772	NO
BgChr_18	4410001	4420000	214	0.0954494	0.0941734	NO
BgChr_18	4415001	4425000	261	0.0925173	0.0915928	NO
BgChr_18	4420001	4430000	235	0.0940421	0.0932575	NO
BgChr_18	4425001	4435000	242	0.0964614	0.0958898	NO
BgChr_18	4430001	4440000	283	0.0994231	0.0984313	NO
BgChr_18	4435001	4445000	290	0.113324	0.112011	NO
BgChr_18	4440001	4450000	314	0.107967	0.106572	NO
BgChr_18	4445001	4455000	241	0.0928117	0.0917002	NO
BgChr_18	4450001	4460000	189	0.106439	0.10593	NO
BgChr_18	4455001	4465000	210	0.108367	0.107439	NO
BgChr_18	4460001	4470000	121	0.0928444	0.0913805	NO
BgChr_18	4465001	4475000	74	0.0914609	0.088753	NO
BgChr_18	4470001	4480000	76	0.10976	0.106913	NO
BgChr_18	4475001	4485000	69	0.103657	0.102104	NO
BgChr_18	4480001	4490000	129	0.0718254	0.0716	NO
BgChr_18	4485001	4495000	183	0.0820248	0.0814333	NO
BgChr_18	4490001	4500000	214	0.103662	0.102657	NO
BgChr_18	4495001	4505000	241	0.098465	0.0974905	NO
BgChr_18	4500001	4510000	242	0.0997133	0.0987801	NO
BgChr_18	4505001	4515000	170	0.114192	0.113483	NO
BgChr_18	4510001	4520000	136	0.104298	0.103775	NO
BgChr_18	4515001	4525000	185	0.0994246	0.0989123	NO
BgChr_18	4520001	4530000	143	0.107708	0.10667	NO
BgChr_18	4525001	4535000	139	0.0921122	0.0908286	NO
BgChr_18	4530001	4540000	216	0.0919534	0.0910221	NO
BgChr_18	4535001	4545000	251	0.0997205	0.0989419	NO
BgChr_18	4540001	4550000	209	0.108336	0.107406	NO
BgChr_18	4545001	4555000	162	0.106609	0.105812	NO
BgChr_18	4550001	4560000	177	0.0941921	0.0936876	NO
BgChr_18	4555001	4565000	198	0.0891044	0.0880782	NO
BgChr_18	4560001	4570000	140	0.0946643	0.0929918	NO
BgChr_18	4565001	4575000	127	0.10674	0.105392	NO
BgChr_18	4570001	4580000	189	0.104155	0.103167	NO
BgChr_18	4575001	4585000	141	0.11613	0.115436	NO
BgChr_18	4580001	4590000	121	0.121971	0.120752	NO
BgChr_18	4585001	4595000	120	0.117272	0.11605	NO
BgChr_18	4590001	4600000	108	0.11679	0.115374	NO
BgChr_18	4595001	4605000	136	0.115048	0.113878	NO
BgChr_18	4600001	4610000	122	0.107054	0.105203	NO
BgChr_18	4605001	4615000	102	0.103234	0.101183	NO
BgChr_18	4610001	4620000	140	0.112801	0.111293	NO
BgChr_18	4615001	4625000	175	0.109349	0.107961	NO
BgChr_18	4620001	4630000	146	0.104215	0.10325	NO
BgChr_18	4625001	4635000	96	0.0988719	0.0980379	NO
BgChr_18	4630001	4640000	91	0.105319	0.104272	NO
BgChr_18	4635001	4645000	129	0.100432	0.099301	NO
BgChr_18	4640001	4650000	176	0.098925	0.0985202	NO
BgChr_18	4645001	4655000	199	0.106458	0.10625	NO
BgChr_18	4650001	4660000	177	0.103201	0.102923	NO
BgChr_18	4655001	4665000	108	0.0974214	0.0971499	NO
BgChr_18	4660001	4670000	82	0.0935734	0.092929	NO
BgChr_18	4665001	4675000	89	0.104063	0.103394	NO
BgChr_18	4670001	4680000	78	0.130376	0.129328	NO
BgChr_18	4675001	4685000	126	0.10807	0.106137	NO
BgChr_18	4680001	4690000	146	0.0907996	0.0895835	NO
BgChr_18	4685001	4695000	159	0.0910742	0.0909044	NO
BgChr_18	4690001	4700000	200	0.0955065	0.0945174	NO
BgChr_18	4695001	4705000	218	0.0952095	0.0938451	NO
BgChr_18	4700001	4710000	231	0.0959618	0.0953609	NO
BgChr_18	4705001	4715000	205	0.104409	0.103861	NO
BgChr_18	4710001	4720000	158	0.102799	0.101793	NO
BgChr_18	4715001	4725000	127	0.0981823	0.0972281	NO
BgChr_18	4720001	4730000	118	0.113072	0.112218	NO
BgChr_18	4725001	4735000	119	0.103033	0.101754	NO
BgChr_18	4730001	4740000	91	0.0941349	0.0932571	NO
BgChr_18	4735001	4745000	70	0.107017	0.106713	NO
BgChr_18	4740001	4750000	59	0.0982784	0.0972802	NO
BgChr_18	4745001	4755000	48	0.0982405	0.0965843	NO
BgChr_18	4750001	4760000	68	0.100517	0.0993084	NO
BgChr_18	4755001	4765000	90	0.095387	0.094322	NO
BgChr_18	4760001	4770000	100	0.0990381	0.0984424	NO
BgChr_18	4765001	4775000	144	0.0993987	0.0985699	NO
BgChr_18	4770001	4780000	178	0.101425	0.100467	NO
BgChr_18	4775001	4785000	246	0.096571	0.0959835	NO
BgChr_18	4780001	4790000	216	0.0935974	0.0930233	NO
BgChr_18	4785001	4795000	109	0.09084	0.0893162	NO
BgChr_18	4790001	4800000	150	0.0932445	0.0921261	NO
BgChr_18	4795001	4805000	238	0.0979105	0.0971136	NO
BgChr_18	4800001	4810000	193	0.0980796	0.0970169	NO
BgChr_18	4805001	4815000	112	0.0995397	0.0987521	NO
BgChr_18	4810001	4820000	99	0.100806	0.100183	NO
BgChr_18	4815001	4825000	144	0.0966417	0.0958824	NO
BgChr_18	4820001	4830000	169	0.0919514	0.0910831	NO
BgChr_18	4825001	4835000	137	0.0929797	0.0922636	NO
BgChr_18	4830001	4840000	135	0.099595	0.0989946	NO
BgChr_18	4835001	4845000	95	0.109904	0.109125	NO
BgChr_18	4840001	4850000	72	0.129214	0.127778	NO
BgChr_18	4845001	4855000	92	0.111715	0.109119	NO
BgChr_18	4850001	4860000	142	0.0915412	0.0902733	NO
BgChr_18	4855001	4865000	178	0.0936005	0.0925489	NO
BgChr_18	4860001	4870000	89	0.094612	0.0929809	NO
BgChr_18	4865001	4875000	146	0.0925634	0.0920479	NO
BgChr_18	4870001	4880000	274	0.105529	0.10481	NO
BgChr_18	4875001	4885000	256	0.107987	0.107139	NO
BgChr_18	4880001	4890000	228	0.100841	0.100321	NO
BgChr_18	4885001	4895000	192	0.108033	0.107892	NO
BgChr_18	4890001	4900000	184	0.107647	0.107168	NO
BgChr_18	4895001	4905000	119	0.114798	0.113535	NO
BgChr_18	4900001	4910000	76	0.166462	0.165728	NO
BgChr_18	4905001	4915000	79	0.160526	0.159902	NO
BgChr_18	4910001	4920000	49	0.138363	0.137289	NO
BgChr_18	4915001	4925000	42	0.119431	0.118391	NO
BgChr_18	4920001	4930000	48	0.11443	0.113824	NO
BgChr_18	4925001	4935000	112	0.124188	0.123635	NO
BgChr_18	4930001	4940000	113	0.125961	0.125122	NO
BgChr_18	4935001	4945000	67	0.122782	0.12175	NO
BgChr_18	4940001	4950000	103	0.124257	0.12277	NO
BgChr_18	4945001	4955000	92	0.125366	0.123755	NO
BgChr_18	4950001	4960000	71	0.119572	0.118843	NO
BgChr_18	4955001	4965000	61	0.110758	0.110124	NO
BgChr_18	4960001	4970000	73	0.128341	0.125983	NO
BgChr_18	4965001	4975000	151	0.143822	0.142074	NO
BgChr_18	4970001	4980000	131	0.134623	0.133574	NO
BgChr_18	4975001	4985000	116	0.119201	0.117861	NO
BgChr_18	4980001	4990000	119	0.129553	0.128054	NO
BgChr_18	4985001	4995000	133	0.121861	0.121107	NO
BgChr_18	4990001	5000000	133	0.107131	0.106026	NO
BgChr_18	4995001	5005000	117	0.0941299	0.0925153	NO
BgChr_18	5000001	5010000	187	0.0897057	0.0889285	NO
BgChr_18	5005001	5015000	109	0.0842169	0.0837821	NO
BgChr_18	5010001	5020000	89	0.0883782	0.0870525	NO
BgChr_18	5015001	5025000	187	0.0918274	0.0906133	NO
BgChr_18	5020001	5030000	263	0.106303	0.105347	NO
BgChr_18	5025001	5035000	292	0.0999916	0.0986313	NO
BgChr_18	5030001	5040000	238	0.0936779	0.0923587	NO
BgChr_18	5035001	5045000	215	0.110224	0.108664	NO
BgChr_18	5040001	5050000	206	0.108568	0.107143	NO
BgChr_18	5045001	5055000	189	0.103214	0.101839	NO
BgChr_18	5050001	5060000	162	0.104691	0.10107	NO
BgChr_18	5055001	5065000	200	0.102469	0.0995169	NO
BgChr_18	5060001	5070000	171	0.102227	0.100282	NO
BgChr_18	5065001	5075000	144	0.105172	0.103481	NO
BgChr_18	5070001	5080000	129	0.102493	0.101127	NO
BgChr_18	5075001	5085000	105	0.110862	0.109668	NO
BgChr_18	5080001	5090000	155	0.105182	0.104338	NO
BgChr_18	5085001	5095000	172	0.111947	0.110968	NO
BgChr_18	5090001	5100000	178	0.11351	0.111844	NO
BgChr_18	5095001	5105000	214	0.0953449	0.0944355	NO
BgChr_18	5100001	5110000	139	0.0918347	0.0911935	NO
BgChr_18	5105001	5115000	117	0.0996917	0.0989684	NO
BgChr_18	5110001	5120000	170	0.0990934	0.0986021	NO
BgChr_18	5115001	5125000	177	0.0813528	0.0804326	NO
BgChr_18	5120001	5130000	115	0.0722418	0.0710584	NO
BgChr_18	5125001	5135000	117	0.119654	0.11794	NO
BgChr_18	5130001	5140000	183	0.130019	0.129078	NO
BgChr_18	5135001	5145000	241	0.131915	0.130829	NO
BgChr_18	5140001	5150000	310	0.116243	0.115188	NO
BgChr_18	5145001	5155000	289	0.0973892	0.0962784	NO
BgChr_18	5150001	5160000	151	0.0931652	0.0916954	NO
BgChr_18	5155001	5165000	40	0.110451	0.108025	NO
BgChr_18	5160001	5170000	155	0.106838	0.105722	NO
BgChr_18	5165001	5175000	218	0.114155	0.112981	NO
BgChr_18	5170001	5180000	199	0.109408	0.107572	NO
BgChr_18	5175001	5185000	237	0.0927073	0.0914124	NO
BgChr_18	5180001	5190000	204	0.0937945	0.092679	NO
BgChr_18	5185001	5195000	189	0.104313	0.103301	NO
BgChr_18	5190001	5200000	274	0.104575	0.103725	NO
BgChr_18	5195001	5205000	254	0.0995911	0.0987103	NO
BgChr_18	5200001	5210000	235	0.0984676	0.0974746	NO
BgChr_18	5205001	5215000	166	0.101298	0.100352	NO
