WindowID	Chr	Start	End	First_Gene	Last_Gene	N_Genes	N_genes_TMHMM	N_Genes_Single_TMHMM	Per_genes_TMHMM	Per_Genes_Single_TMHMM	Warning_Truncated_Window	Annot_source
6019	CM074210.1	5500001	7500000	BgiMline_028313	BgiMline_028395	83	8	3	9.6%	3.6%	.	iM_Bu
6020	CM074210.1	6000001	8000000	BgiMline_028327	BgiMline_028412	86	12	4	14%	4.7%	.	iM_Bu
6021	CM074210.1	6500001	8500000	BgiMline_028349	BgiMline_028428	80	16	7	20%	8.7%	.	iM_Bu
6022	CM074210.1	7000001	9000000	BgiMline_028368	BgiMline_028447	80	14	7	17.5%	8.7%	.	iM_Bu
6023	CM074210.1	7500001	9500000	BgiMline_028396	BgiMline_028469	74	14	4	18.9%	5.4%	.	iM_Bu
6024	CM074210.1	8000001	10000000	BgiMline_028412	BgiMline_028488	77	13	4	16.9%	5.2%	.	iM_Bu
6025	CM074210.1	8500001	10500000	BgiMline_028428	BgiMline_028507	80	11	2	13.8%	2.5%	.	iM_Bu
6026	CM074210.1	9000001	11000000	BgiMline_009862	BgiMline_028511	80	11	2	13.8%	2.5%	.	iM_Bu
6027	CM074210.1	9500001	11500000	BgiMline_009862	BgiMline_028511	77	10	3	13%	3.9%	.	iM_Bu
6028	CM074210.1	10000001	12000000	BgiMline_009862	BgiMline_028511	80	10	3	12.5%	3.7%	.	iM_Bu
6029	CM074210.1	10500001	12500000	BgiMline_009862	BgiMline_028511	71	9	5	12.7%	7%	.	iM_Bu
6030	CM074210.1	11000001	13000000	BgiMline_009877	BgiMline_009950	74	15	10	20.3%	13.5%	.	iM_Bu
6031	CM074210.1	11500001	13500000	BgiMline_009897	BgiMline_009964	68	16	10	23.5%	14.7%	.	iM_Bu
6032	CM074210.1	12000001	14000000	BgiMline_009919	BgiMline_009979	61	15	9	24.6%	14.8%	.	iM_Bu
6033	CM074210.1	12500001	14500000	BgiMline_009928	BgiMline_009995	68	15	7	22.1%	10.3%	.	iM_Bu
6034	CM074210.1	13000001	15000000	BgiMline_009950	BgiMline_010013	64	11	3	17.2%	4.7%	.	iM_Bu
6035	CM074210.1	13500001	15500000	BgiMline_009965	BgiMline_010055	91	10	3	11%	3.3%	.	iM_Bu
6036	CM074210.1	14000001	16000000	BgiMline_009980	BgiMline_010081	102	12	4	11.8%	3.9%	.	iM_Bu
6037	CM074210.1	14500001	16500000	BgiMline_009995	BgiMline_010100	106	10	3	9.4%	2.8%	.	iM_Bu
6038	CM074210.1	15000001	17000000	BgiMline_010013	BgiMline_010122	110	7	2	6.4%	1.8%	.	iM_Bu
6039	CM074210.1	15500001	17500000	BgiMline_010056	BgiMline_010149	94	6	2	6.4%	2.1%	.	iM_Bu
6040	CM074210.1	16000001	18000000	BgiMline_010082	BgiMline_010176	95	3	2	3.2%	2.1%	.	iM_Bu
6041	CM074210.1	16500001	18500000	BgiMline_010100	BgiMline_010183	84	5	3	6%	3.6%	.	iM_Bu
6042	CM074210.1	17000001	19000000	BgiMline_010122	BgiMline_010200	79	10	5	12.7%	6.3%	.	iM_Bu
6043	CM074210.1	17500001	19500000	BgiMline_010150	BgiMline_010210	61	8	4	13.1%	6.6%	.	iM_Bu
6044	CM074210.1	18000001	20000000	BgiMline_010177	BgiMline_010219	43	9	4	20.9%	9.3%	.	iM_Bu
6045	CM074210.1	18500001	20500000	BgiMline_010184	BgiMline_010225	42	8	3	19%	7.1%	.	iM_Bu
6046	CM074210.1	19000001	21000000	BgiMline_010201	BgiMline_010235	35	7	2	20%	5.7%	.	iM_Bu
6047	CM074210.1	19500001	21500000	BgiMline_010211	BgiMline_010246	36	7	2	19.4%	5.6%	.	iM_Bu
6048	CM074210.1	20000001	22000000	BgiMline_010219	BgiMline_010271	53	17	2	32.1%	3.8%	.	iM_Bu
6049	CM074210.1	20500001	22500000	BgiMline_010225	BgiMline_010282	58	17	3	29.3%	5.2%	.	iM_Bu
6050	CM074210.1	21000001	23000000	BgiMline_010235	BgiMline_010308	74	18	4	24.3%	5.4%	.	iM_Bu
6051	CM074210.1	21500001	23500000	BgiMline_010247	BgiMline_010325	79	22	8	27.8%	10.1%	.	iM_Bu
6052	CM074210.1	22000001	24000000	BgiMline_010271	BgiMline_010349	79	27	8	34.2%	10.1%	.	iM_Bu
6053	CM074210.1	22500001	24500000	BgiMline_010282	BgiMline_010367	86	31	9	36%	10.5%	.	iM_Bu
6054	CM074210.1	23000001	25000000	BgiMline_010309	BgiMline_010388	80	27	8	33.8%	10%	.	iM_Bu
6055	CM074210.1	23500001	25500000	BgiMline_010326	BgiMline_010401	76	24	5	31.6%	6.6%	.	iM_Bu
6056	CM074210.1	24000001	26000000	BgiMline_010350	BgiMline_010414	65	11	4	16.9%	6.2%	.	iM_Bu
6057	CM074210.1	24500001	26500000	BgiMline_010367	BgiMline_010432	66	10	2	15.2%	3%	.	iM_Bu
6058	CM074210.1	25000001	27000000	BgiMline_010388	BgiMline_010447	60	9	1	15%	1.7%	.	iM_Bu
6059	CM074210.1	25500001	27500000	BgiMline_010402	BgiMline_010466	65	11	4	16.9%	6.2%	.	iM_Bu
6060	CM074210.1	26000001	28000000	BgiMline_010415	BgiMline_010481	67	14	6	20.9%	9%	.	iM_Bu
6061	CM074210.1	26500001	28500000	BgiMline_010432	BgiMline_010496	65	15	7	23.1%	10.8%	.	iM_Bu
6062	CM074210.1	27000001	29000000	BgiMline_010448	BgiMline_010510	63	17	11	27%	17.5%	.	iM_Bu
6063	CM074210.1	27500001	29500000	BgiMline_010467	BgiMline_010531	65	19	9	29.2%	13.8%	.	iM_Bu
6064	CM074210.1	28000001	30000000	BgiMline_010481	BgiMline_010556	76	13	7	17.1%	9.2%	.	iM_Bu
6065	CM074210.1	28500001	30500000	BgiMline_010497	BgiMline_010574	78	21	7	26.9%	9%	.	iM_Bu
6066	CM074210.1	29000001	31000000	BgiMline_010511	BgiMline_010587	77	21	3	27.3%	3.9%	.	iM_Bu
6067	CM074210.1	29500001	31500000	BgiMline_010532	BgiMline_010605	74	18	2	24.3%	2.7%	.	iM_Bu
6068	CM074210.1	30000001	32000000	BgiMline_010556	BgiMline_010633	78	30	5	38.5%	6.4%	.	iM_Bu
6069	CM074210.1	30500001	32500000	BgiMline_010575	BgiMline_010645	71	21	5	29.6%	7%	.	iM_Bu
6070	CM074210.1	31000001	33000000	BgiMline_010588	BgiMline_010669	82	24	8	29.3%	9.8%	.	iM_Bu
6071	CM074210.1	31500001	33500000	BgiMline_010606	BgiMline_010692	87	27	7	31%	8%	.	iM_Bu
6072	CM074210.1	32000001	34000000	BgiMline_010634	BgiMline_010713	80	19	6	23.7%	7.5%	.	iM_Bu
6073	CM074210.1	32500001	34500000	BgiMline_010645	BgiMline_010735	91	24	9	26.4%	9.9%	.	iM_Bu
6074	CM074210.1	33000001	35000000	BgiMline_010669	BgiMline_010751	83	23	7	27.7%	8.4%	.	iM_Bu
6075	CM074210.1	33500001	35500000	BgiMline_010692	BgiMline_010766	75	24	10	32%	13.3%	.	iM_Bu
6076	CM074210.1	34000001	36000000	BgiMline_010714	BgiMline_010783	70	26	10	37.1%	14.3%	.	iM_Bu
6077	CM074210.1	34500001	36500000	BgiMline_010736	BgiMline_010803	68	25	9	36.8%	13.2%	.	iM_Bu
6078	CM074210.1	35000001	37000000	BgiMline_010752	BgiMline_010820	69	21	8	30.4%	11.6%	.	iM_Bu
6079	CM074210.1	35500001	37500000	BgiMline_010766	BgiMline_010835	70	18	6	25.7%	8.6%	.	iM_Bu
6080	CM074210.1	36000001	38000000	BgiMline_010784	BgiMline_010856	73	18	5	24.7%	6.8%	.	iM_Bu
6081	CM074210.1	36500001	38500000	BgiMline_010804	BgiMline_010872	69	18	3	26.1%	4.3%	.	iM_Bu
6082	CM074210.1	37000001	39000000	BgiMline_010821	BgiMline_010894	74	25	5	33.8%	6.8%	.	iM_Bu
6083	CM074210.1	37500001	39500000	BgiMline_010836	BgiMline_010918	83	31	8	37.3%	9.6%	.	iM_Bu
6084	CM074210.1	38000001	40000000	BgiMline_010856	BgiMline_010933	78	25	7	32.1%	9%	.	iM_Bu
6085	CM074210.1	38500001	40500000	BgiMline_010873	BgiMline_010963	91	28	11	30.8%	12.1%	.	iM_Bu
6086	CM074210.1	39000001	41000000	BgiMline_010895	BgiMline_010981	87	19	10	21.8%	11.5%	.	iM_Bu
6087	CM074210.1	39500001	41500000	BgiMline_010919	BgiMline_010999	81	15	9	18.5%	11.1%	.	iM_Bu
6088	CM074210.1	40000001	42000000	BgiMline_010934	BgiMline_011019	86	19	9	22.1%	10.5%	.	iM_Bu
6089	CM074210.1	40500001	42500000	BgiMline_010963	BgiMline_011037	75	15	6	20%	8%	.	iM_Bu
6090	CM074210.1	41000001	43000000	BgiMline_010982	BgiMline_011060	79	21	8	26.6%	10.1%	.	iM_Bu
6091	CM074210.1	41500001	43500000	BgiMline_011000	BgiMline_011077	78	18	6	23.1%	7.7%	.	iM_Bu
6092	CM074210.1	42000001	44000000	BgiMline_011019	BgiMline_011106	88	21	6	23.9%	6.8%	.	iM_Bu
6093	CM074210.1	42500001	44500000	BgiMline_011038	BgiMline_011128	91	20	5	22%	5.5%	.	iM_Bu
6094	CM074210.1	43000001	45000000	BgiMline_011060	BgiMline_011158	99	25	7	25.3%	7.1%	.	iM_Bu
6095	CM074210.1	43500001	45500000	BgiMline_011077	BgiMline_033571	111	29	6	26.1%	5.4%	.	iM_Bu
6096	CM074210.1	44000001	46000000	BgiMline_011106	BgiMline_033590	101	23	6	22.8%	5.9%	.	iM_Bu
6097	CM074210.1	44500001	46500000	BgiMline_011129	BgiMline_033609	97	19	5	19.6%	5.2%	.	iM_Bu
6098	CM074210.1	45000001	47000000	BgiMline_011158	BgiMline_033620	79	11	1	13.9%	1.3%	.	iM_Bu
6099	CM074210.1	45500001	47500000	BgiMline_033572	BgiMline_033625	54	4	1	7.4%	1.9%	X	iM_Bu
6100	CM074211.1	1	2000000	BgiMline_033372	BgiMline_033444	73	7	6	9.6%	8.2%	.	iM_Bu
6101	CM074211.1	500001	2500000	BgiMline_033386	BgiMline_033464	79	16	13	20.3%	16.5%	.	iM_Bu
6102	CM074211.1	1000001	3000000	BgiMline_006821	BgiMline_033464	75	18	13	24%	17.3%	.	iM_Bu
6103	CM074211.1	1500001	3500000	BgiMline_006821	BgiMline_033464	83	19	14	22.9%	16.9%	.	iM_Bu
6104	CM074211.1	2000001	4000000	BgiMline_006821	BgiMline_033464	90	19	13	21.1%	14.4%	.	iM_Bu
6105	CM074211.1	2500001	4500000	BgiMline_006821	BgiMline_006905	85	11	5	12.9%	5.9%	.	iM_Bu
6106	CM074211.1	3000001	5000000	BgiMline_006836	BgiMline_006919	84	11	6	13.1%	7.1%	.	iM_Bu
6107	CM074211.1	3500001	5500000	BgiMline_006865	BgiMline_006936	72	11	3	15.3%	4.2%	.	iM_Bu
6108	CM074211.1	4000001	6000000	BgiMline_006890	BgiMline_006959	70	9	3	12.9%	4.3%	.	iM_Bu
6109	CM074211.1	4500001	6500000	BgiMline_006905	BgiMline_006971	67	10	3	14.9%	4.5%	.	iM_Bu
6110	CM074211.1	5000001	7000000	BgiMline_006920	BgiMline_006989	70	11	3	15.7%	4.3%	.	iM_Bu
6111	CM074211.1	5500001	7500000	BgiMline_006936	BgiMline_007004	69	12	5	17.4%	7.2%	.	iM_Bu
6112	CM074211.1	6000001	8000000	BgiMline_006960	BgiMline_007022	63	13	4	20.6%	6.3%	.	iM_Bu
6113	CM074211.1	6500001	8500000	BgiMline_006972	BgiMline_007041	70	12	3	17.1%	4.3%	.	iM_Bu
6114	CM074211.1	7000001	9000000	BgiMline_006990	BgiMline_007055	66	16	4	24.2%	6.1%	.	iM_Bu
6115	CM074211.1	7500001	9500000	BgiMline_007005	BgiMline_007064	60	13	2	21.7%	3.3%	.	iM_Bu
6116	CM074211.1	8000001	10000000	BgiMline_007023	BgiMline_007078	56	10	2	17.9%	3.6%	.	iM_Bu
6117	CM074211.1	8500001	10500000	BgiMline_007042	BgiMline_007094	53	11	3	20.8%	5.7%	.	iM_Bu
6118	CM074211.1	9000001	11000000	BgiMline_007055	BgiMline_007111	57	6	3	10.5%	5.3%	.	iM_Bu
6119	CM074211.1	9500001	11500000	BgiMline_007065	BgiMline_007127	63	6	2	9.5%	3.2%	.	iM_Bu
6120	CM074211.1	10000001	12000000	BgiMline_007079	BgiMline_007147	69	10	2	14.5%	2.9%	.	iM_Bu
6121	CM074211.1	10500001	12500000	BgiMline_007095	BgiMline_007173	79	13	4	16.5%	5.1%	.	iM_Bu
6122	CM074211.1	11000001	13000000	BgiMline_007112	BgiMline_007190	79	14	3	17.7%	3.8%	.	iM_Bu
6123	CM074211.1	11500001	13500000	BgiMline_007128	BgiMline_007216	89	16	5	18%	5.6%	.	iM_Bu
6124	CM074211.1	12000001	14000000	BgiMline_007148	BgiMline_007228	81	15	5	18.5%	6.2%	.	iM_Bu
6125	CM074211.1	12500001	14500000	BgiMline_007173	BgiMline_007243	71	9	3	12.7%	4.2%	.	iM_Bu
6126	CM074211.1	13000001	15000000	BgiMline_007190	BgiMline_007263	74	16	6	21.6%	8.1%	.	iM_Bu
6127	CM074211.1	13500001	15500000	BgiMline_007216	BgiMline_007281	66	13	4	19.7%	6.1%	.	iM_Bu
6128	CM074211.1	14000001	16000000	BgiMline_007229	BgiMline_007304	76	16	6	21.1%	7.9%	.	iM_Bu
6129	CM074211.1	14500001	16500000	BgiMline_007243	BgiMline_007321	79	19	7	24.1%	8.9%	.	iM_Bu
6130	CM074211.1	15000001	17000000	BgiMline_007264	BgiMline_007343	80	13	5	16.3%	6.2%	.	iM_Bu
6131	CM074211.1	15500001	17500000	BgiMline_007282	BgiMline_007361	80	16	5	20%	6.2%	.	iM_Bu
6132	CM074211.1	16000001	18000000	BgiMline_007304	BgiMline_007380	77	12	4	15.6%	5.2%	.	iM_Bu
6133	CM074211.1	16500001	18500000	BgiMline_007322	BgiMline_007400	79	13	4	16.5%	5.1%	.	iM_Bu
6134	CM074211.1	17000001	19000000	BgiMline_007344	BgiMline_007410	67	12	4	17.9%	6%	.	iM_Bu
6135	CM074211.1	17500001	19500000	BgiMline_007362	BgiMline_007431	70	12	6	17.1%	8.6%	.	iM_Bu
6136	CM074211.1	18000001	20000000	BgiMline_007380	BgiMline_007450	71	15	7	21.1%	9.9%	.	iM_Bu
6137	CM074211.1	18500001	20500000	BgiMline_007400	BgiMline_007470	71	9	5	12.7%	7%	.	iM_Bu
6138	CM074211.1	19000001	21000000	BgiMline_007411	BgiMline_007503	93	11	5	11.8%	5.4%	.	iM_Bu
6139	CM074211.1	19500001	21500000	BgiMline_007432	BgiMline_007524	93	11	4	11.8%	4.3%	.	iM_Bu
6140	CM074211.1	20000001	22000000	BgiMline_007450	BgiMline_007541	92	10	2	10.9%	2.2%	.	iM_Bu
6141	CM074211.1	20500001	22500000	BgiMline_007471	BgiMline_007613	143	20	4	14%	2.8%	.	iM_Bu
6142	CM074211.1	21000001	23000000	BgiMline_007504	BgiMline_007653	150	17	3	11.3%	2%	.	iM_Bu
6143	CM074211.1	21500001	23500000	BgiMline_007525	BgiMline_007669	145	15	3	10.3%	2.1%	.	iM_Bu
6144	CM074211.1	22000001	24000000	BgiMline_007542	BgiMline_007682	141	13	4	9.2%	2.8%	.	iM_Bu
6145	CM074211.1	22500001	24500000	BgiMline_007614	BgiMline_007688	75	4	2	5.3%	2.7%	.	iM_Bu
6146	CM074211.1	23000001	25000000	BgiMline_007654	BgiMline_007692	39	3	2	7.7%	5.1%	.	iM_Bu
6147	CM074211.1	23500001	25500000	BgiMline_007670	BgiMline_007700	31	4	2	12.9%	6.5%	.	iM_Bu
6148	CM074211.1	24000001	26000000	BgiMline_007683	BgiMline_007711	29	4	2	13.8%	6.9%	.	iM_Bu
6149	CM074211.1	24500001	26500000	BgiMline_007688	BgiMline_007732	45	5	2	11.1%	4.4%	.	iM_Bu
6150	CM074211.1	25000001	27000000	BgiMline_007692	BgiMline_007756	65	6	4	9.2%	6.2%	.	iM_Bu
6151	CM074211.1	25500001	27500000	BgiMline_007700	BgiMline_007778	79	8	4	10.1%	5.1%	.	iM_Bu
6152	CM074211.1	26000001	28000000	BgiMline_007712	BgiMline_007795	84	9	5	10.7%	6%	.	iM_Bu
6153	CM074211.1	26500001	28500000	BgiMline_007733	BgiMline_007811	79	11	6	13.9%	7.6%	.	iM_Bu
6154	CM074211.1	27000001	29000000	BgiMline_007756	BgiMline_007830	75	11	5	14.7%	6.7%	.	iM_Bu
6155	CM074211.1	27500001	29500000	BgiMline_007778	BgiMline_007845	68	9	6	13.2%	8.8%	.	iM_Bu
6156	CM074211.1	28000001	30000000	BgiMline_007795	BgiMline_007858	64	13	7	20.3%	10.9%	.	iM_Bu
6157	CM074211.1	28500001	30500000	BgiMline_007812	BgiMline_007866	55	10	6	18.2%	10.9%	.	iM_Bu
6158	CM074211.1	29000001	31000000	BgiMline_007831	BgiMline_007894	64	17	7	26.6%	10.9%	.	iM_Bu
6159	CM074211.1	29500001	31500000	BgiMline_007845	BgiMline_007919	75	22	7	29.3%	9.3%	.	iM_Bu
6160	CM074211.1	30000001	32000000	BgiMline_007859	BgiMline_007951	93	19	7	20.4%	7.5%	.	iM_Bu
6161	CM074211.1	30500001	32500000	BgiMline_007867	BgiMline_007988	122	24	12	19.7%	9.8%	.	iM_Bu
6162	CM074211.1	31000001	33000000	BgiMline_007894	BgiMline_008005	112	18	12	16.1%	10.7%	.	iM_Bu
6163	CM074211.1	31500001	33500000	BgiMline_007919	BgiMline_008024	106	12	10	11.3%	9.4%	.	iM_Bu
6164	CM074211.1	32000001	34000000	BgiMline_007951	BgiMline_008032	82	11	8	13.4%	9.8%	.	iM_Bu
6165	CM074211.1	32500001	34500000	BgiMline_007988	BgiMline_008046	59	5	2	8.5%	3.4%	.	iM_Bu
6166	CM074211.1	33000001	35000000	BgiMline_008006	BgiMline_008067	62	6	2	9.7%	3.2%	.	iM_Bu
6167	CM074211.1	33500001	35500000	BgiMline_008025	BgiMline_008085	61	4	2	6.6%	3.3%	.	iM_Bu
6168	CM074211.1	34000001	36000000	BgiMline_008033	BgiMline_008103	71	7	3	9.9%	4.2%	.	iM_Bu
6169	CM074211.1	34500001	36500000	BgiMline_008047	BgiMline_008118	72	13	4	18.1%	5.6%	.	iM_Bu
6170	CM074211.1	35000001	37000000	BgiMline_008067	BgiMline_008146	80	16	7	20%	8.7%	.	iM_Bu
6171	CM074211.1	35500001	37500000	BgiMline_008086	BgiMline_008164	79	20	9	25.3%	11.4%	.	iM_Bu
6172	CM074211.1	36000001	38000000	BgiMline_008104	BgiMline_008181	78	21	9	26.9%	11.5%	.	iM_Bu
6173	CM074211.1	36500001	38500000	BgiMline_008119	BgiMline_008206	88	20	8	22.7%	9.1%	.	iM_Bu
6174	CM074211.1	37000001	39000000	BgiMline_008147	BgiMline_008230	84	15	4	17.9%	4.8%	.	iM_Bu
6175	CM074211.1	37500001	39500000	BgiMline_008164	BgiMline_008247	84	15	5	17.9%	6%	.	iM_Bu
6176	CM074211.1	38000001	40000000	BgiMline_008182	BgiMline_008262	81	15	7	18.5%	8.6%	.	iM_Bu
6177	CM074211.1	38500001	40500000	BgiMline_008206	BgiMline_031774	83	13	8	15.7%	9.6%	.	iM_Bu
6178	CM074211.1	39000001	41000000	BgiMline_008230	BgiMline_031786	71	13	8	18.3%	11.3%	.	iM_Bu
6179	CM074211.1	39500001	41500000	BgiMline_008248	BgiMline_031804	71	13	7	18.3%	9.9%	.	iM_Bu
6180	CM074211.1	40000001	42000000	BgiMline_008263	BgiMline_031839	91	13	5	14.3%	5.5%	.	iM_Bu
6181	CM074211.1	40500001	42500000	BgiMline_031775	BgiMline_031858	84	15	7	17.9%	8.3%	.	iM_Bu
6182	CM074211.1	41000001	43000000	BgiMline_031786	BgiMline_031872	87	19	8	21.8%	9.2%	.	iM_Bu
6183	CM074211.1	41500001	43500000	BgiMline_031805	BgiMline_031897	93	17	7	18.3%	7.5%	.	iM_Bu
6184	CM074211.1	42000001	44000000	BgiMline_031840	BgiMline_031914	75	14	7	18.7%	9.3%	.	iM_Bu
6185	CM074211.1	42500001	44500000	BgiMline_031859	BgiMline_031932	74	11	4	14.9%	5.4%	.	iM_Bu
6186	CM074211.1	43000001	45000000	BgiMline_031873	BgiMline_031932	60	7	3	11.7%	5%	X	iM_Bu
6187	CM074212.1	1	2000000	BgiMline_021414	BgiMline_021479	66	7	7	10.6%	10.6%	.	iM_Bu
6188	CM074212.1	500001	2500000	BgiMline_021432	BgiMline_021512	81	13	12	16%	14.8%	.	iM_Bu
6189	CM074212.1	1000001	3000000	BgiMline_021449	BgiMline_021526	78	17	14	21.8%	17.9%	.	iM_Bu
6190	CM074212.1	1500001	3500000	BgiMline_021468	BgiMline_021537	70	16	13	22.9%	18.6%	.	iM_Bu
6191	CM074212.1	2000001	4000000	BgiMline_021480	BgiMline_021555	76	18	13	23.7%	17.1%	.	iM_Bu
6192	CM074212.1	2500001	4500000	BgiMline_021513	BgiMline_021565	53	13	9	24.5%	17%	.	iM_Bu
6193	CM074212.1	3000001	5000000	BgiMline_021527	BgiMline_021587	61	14	8	23%	13.1%	.	iM_Bu
6194	CM074212.1	3500001	5500000	BgiMline_021538	BgiMline_021596	59	15	8	25.4%	13.6%	.	iM_Bu
6195	CM074212.1	4000001	6000000	BgiMline_021556	BgiMline_021620	65	12	6	18.5%	9.2%	.	iM_Bu
6196	CM074212.1	4500001	6500000	BgiMline_021566	BgiMline_021635	70	14	7	20%	10%	.	iM_Bu
6197	CM074212.1	5000001	7000000	BgiMline_021588	BgiMline_021660	73	11	6	15.1%	8.2%	.	iM_Bu
6198	CM074212.1	5500001	7500000	BgiMline_021596	BgiMline_021675	80	14	7	17.5%	8.7%	.	iM_Bu
6199	CM074212.1	6000001	8000000	BgiMline_021620	BgiMline_021697	78	18	10	23.1%	12.8%	.	iM_Bu
6200	CM074212.1	6500001	8500000	BgiMline_021636	BgiMline_021706	71	15	8	21.1%	11.3%	.	iM_Bu
6201	CM074212.1	7000001	9000000	BgiMline_021660	BgiMline_021730	71	17	8	23.9%	11.3%	.	iM_Bu
6202	CM074212.1	7500001	9500000	BgiMline_021676	BgiMline_021745	70	16	6	22.9%	8.6%	.	iM_Bu
6203	CM074212.1	8000001	10000000	BgiMline_021698	BgiMline_021754	57	9	2	15.8%	3.5%	.	iM_Bu
6204	CM074212.1	8500001	10500000	BgiMline_021707	BgiMline_021770	64	14	4	21.9%	6.2%	.	iM_Bu
6205	CM074212.1	9000001	11000000	BgiMline_021730	BgiMline_021779	50	15	8	30%	16%	.	iM_Bu
6206	CM074212.1	9500001	11500000	BgiMline_021746	BgiMline_021792	47	13	8	27.7%	17%	.	iM_Bu
6207	CM074212.1	10000001	12000000	BgiMline_021755	BgiMline_021808	54	16	9	29.6%	16.7%	.	iM_Bu
6208	CM074212.1	10500001	12500000	BgiMline_021770	BgiMline_021823	54	11	7	20.4%	13%	.	iM_Bu
6209	CM074212.1	11000001	13000000	BgiMline_021779	BgiMline_021842	64	8	4	12.5%	6.2%	.	iM_Bu
6210	CM074212.1	11500001	13500000	BgiMline_021793	BgiMline_021867	75	11	6	14.7%	8%	.	iM_Bu
6211	CM074212.1	12000001	14000000	BgiMline_021809	BgiMline_021879	71	11	5	15.5%	7%	.	iM_Bu
6212	CM074212.1	12500001	14500000	BgiMline_021824	BgiMline_021894	71	13	6	18.3%	8.5%	.	iM_Bu
6213	CM074212.1	13000001	15000000	BgiMline_021842	BgiMline_021916	75	17	7	22.7%	9.3%	.	iM_Bu
6214	CM074212.1	13500001	15500000	BgiMline_021867	BgiMline_021926	60	15	4	25%	6.7%	.	iM_Bu
6215	CM074212.1	14000001	16000000	BgiMline_021880	BgiMline_021935	56	15	5	26.8%	8.9%	.	iM_Bu
6216	CM074212.1	14500001	16500000	BgiMline_021895	BgiMline_021939	45	14	4	31.1%	8.9%	.	iM_Bu
6217	CM074212.1	15000001	17000000	BgiMline_021917	BgiMline_031156	41	9	1	22%	2.4%	.	iM_Bu
6218	CM074212.1	15500001	17500000	BgiMline_021926	BgiMline_031179	55	10	1	18.2%	1.8%	.	iM_Bu
6219	CM074212.1	16000001	18000000	BgiMline_021935	BgiMline_031195	62	12	0	19.4%	0%	.	iM_Bu
6220	CM074212.1	16500001	18500000	BgiMline_031139	BgiMline_031214	76	11	0	14.5%	0%	.	iM_Bu
6221	CM074212.1	17000001	19000000	BgiMline_031157	BgiMline_031223	67	11	0	16.4%	0%	.	iM_Bu
6222	CM074212.1	17500001	19500000	BgiMline_031179	BgiMline_031235	57	9	0	15.8%	0%	.	iM_Bu
6223	CM074212.1	18000001	20000000	BgiMline_031195	BgiMline_031249	55	4	0	7.3%	0%	.	iM_Bu
6224	CM074212.1	18500001	20500000	BgiMline_031214	BgiMline_031254	41	5	0	12.2%	0%	.	iM_Bu
6225	CM074212.1	19000001	21000000	BgiMline_031223	BgiMline_031288	66	6	1	9.1%	1.5%	.	iM_Bu
6226	CM074212.1	19500001	21500000	BgiMline_031236	BgiMline_031304	68	5	1	7.4%	1.5%	.	iM_Bu
6227	CM074212.1	20000001	22000000	BgiMline_031249	BgiMline_031310	61	5	2	8.2%	3.3%	.	iM_Bu
6228	CM074212.1	20500001	22500000	BgiMline_031255	BgiMline_031334	79	10	5	12.7%	6.3%	.	iM_Bu
6229	CM074212.1	21000001	23000000	BgiMline_031289	BgiMline_032912	57	10	5	17.5%	8.8%	.	iM_Bu
6230	CM074212.1	21500001	23500000	BgiMline_031305	BgiMline_032930	60	10	6	16.7%	10%	.	iM_Bu
6231	CM074212.1	22000001	24000000	BgiMline_031311	BgiMline_032947	71	11	6	15.5%	8.5%	.	iM_Bu
6232	CM074212.1	22500001	24500000	BgiMline_032901	BgiMline_032963	63	9	4	14.3%	6.3%	.	iM_Bu
6233	CM074212.1	23000001	25000000	BgiMline_032913	BgiMline_032993	81	7	3	8.6%	3.7%	.	iM_Bu
6234	CM074212.1	23500001	25500000	BgiMline_020746	BgiMline_033013	84	10	4	11.9%	4.8%	.	iM_Bu
6235	CM074212.1	24000001	26000000	BgiMline_020746	BgiMline_033013	74	12	6	16.2%	8.1%	.	iM_Bu
6236	CM074212.1	24500001	26500000	BgiMline_020746	BgiMline_033013	73	15	11	20.5%	15.1%	.	iM_Bu
6237	CM074212.1	25000001	27000000	BgiMline_020746	BgiMline_033013	59	19	13	32.2%	22%	.	iM_Bu
6238	CM074212.1	25500001	27500000	BgiMline_020746	BgiMline_020804	59	17	12	28.8%	20.3%	.	iM_Bu
6239	CM074212.1	26000001	28000000	BgiMline_020754	BgiMline_020821	68	20	10	29.4%	14.7%	.	iM_Bu
6240	CM074212.1	26500001	28500000	BgiMline_020769	BgiMline_020835	67	15	5	22.4%	7.5%	.	iM_Bu
6241	CM074212.1	27000001	29000000	BgiMline_020783	BgiMline_020854	72	24	5	33.3%	6.9%	.	iM_Bu
6242	CM074212.1	27500001	29500000	BgiMline_020805	BgiMline_020871	67	25	6	37.3%	9%	.	iM_Bu
6243	CM074212.1	28000001	30000000	BgiMline_020821	BgiMline_020894	74	25	7	33.8%	9.5%	.	iM_Bu
6244	CM074212.1	28500001	30500000	BgiMline_020835	BgiMline_020915	81	27	7	33.3%	8.6%	.	iM_Bu
6245	CM074212.1	29000001	31000000	BgiMline_020855	BgiMline_020933	79	15	4	19%	5.1%	.	iM_Bu
6246	CM074212.1	29500001	31500000	BgiMline_020871	BgiMline_020944	74	16	4	21.6%	5.4%	.	iM_Bu
6247	CM074212.1	30000001	32000000	BgiMline_020894	BgiMline_020958	65	17	5	26.2%	7.7%	.	iM_Bu
