
LOC106050105	XP_013064065.2
LOC106075860	XP_055866869.1
LOC106075860	XP_055866870.1
LOC106075860	XP_055866871.1
LOC106075860	XP_055866872.1
LOC106075862	XP_055898723.1
LOC106075862	XP_055898724.1
LOC106075863	XP_055882194.1
LOC106075863	XP_055882195.1
LOC106075863	XP_055882196.1
LOC106075863	XP_055882197.1
LOC106075863	XP_055882198.1
LOC106075869	XP_055896354.1
LOC106075872	XP_055863209.1
LOC106075872	XP_055863210.1
LOC106075872	XP_055863211.1
LOC106075873	XP_055896044.1
LOC106075875	XP_013092205.2
LOC106075876	XP_055866855.1
LOC106075877	XP_055872741.1
LOC106075877	XP_055872742.1
LOC106075881	XP_055867073.1
LOC106075885	XP_055885926.1
LOC106075886	XP_013092217.2
LOC106075886	XP_013092218.2
LOC106075886	XP_013092219.2
LOC106075887	XP_055893708.1
LOC106075888	XP_055889874.1
LOC106075888	XP_055889875.1
LOC106075890	XP_013092225.2
LOC106075890	XP_013092226.2
LOC106075890	XP_055893258.1
LOC106075891	XP_055870191.1
LOC106075893	XP_055897578.1
LOC106075893	XP_055897579.1
LOC106075893	XP_055897580.1
LOC106075894	XP_055892514.1
LOC106075897	XP_055894113.1
LOC106075898	XP_055874665.1
LOC106075898	XP_055874666.1
LOC106075901	XP_055879614.1
LOC106075901	XP_055879615.1
LOC106075902	XP_013092234.2
LOC106075904	XP_055885033.1
LOC106075904	XP_055885034.1
LOC106075904	XP_055885035.1
LOC106075904	XP_055885036.1
LOC106075909	XP_013092242.2
LOC106075909	XP_013092248.2
LOC106075909	XP_055894115.1
LOC106075909	XP_055894116.1
LOC106075909	XP_055894117.1
LOC106075909	XP_055894118.1
LOC106075911	XP_013092241.2
LOC106075911	XP_055889376.1
LOC106075916	XP_055897688.1
LOC106075918	XP_055872204.1
LOC106075931	XP_013092265.2
LOC106075931	XP_013092272.2
LOC106075931	XP_013092287.2
LOC106075931	XP_013092294.2
LOC106075931	XP_055895536.1
LOC106075931	XP_055895537.1
LOC106075931	XP_055895538.1
LOC106075941	XP_055870411.1
LOC106075941	XP_055870412.1
LOC106075944	XP_055871909.1
LOC106075944	XP_055871910.1
LOC106075944	XP_055871911.1
LOC106075944	XP_055871912.1
LOC106075948	XP_055859734.1
LOC106075948	XP_055859735.1
LOC106075948	XP_055859736.1
LOC106075948	XP_055859737.1
LOC106075948	XP_055859738.1
LOC106075948	XP_055859739.1
LOC106075948	XP_055859740.1
LOC106075950	XP_013092275.2
LOC106075950	XP_055884036.1
LOC106075951	XP_055866532.1
LOC106075953	XP_055865528.1
LOC106075953	XP_055865529.1
LOC106075953	XP_055865530.1
LOC106075953	XP_055865531.1
LOC106075953	XP_055865532.1
LOC106075954	XP_055878214.1
LOC106075954	XP_055878215.1
LOC106075954	XP_055878216.1
LOC106075954	XP_055878217.1
LOC106075954	XP_055878218.1
LOC106075955	XP_013092279.2
LOC106075955	XP_013092280.2
LOC106075956	XP_013092281.2
LOC106075957	XP_013092282.2
LOC106075957	XP_055878222.1
LOC106075957	XP_055878223.1
LOC106075958	XP_013092284.2
LOC106075958	XP_055878225.1
LOC106075958	XP_055878226.1
LOC106075959	XP_055878227.1
LOC106075959	XP_055878228.1
LOC106075962	XP_055892789.1
LOC106075962	XP_055892790.1
LOC106075962	XP_055892791.1
LOC106075962	XP_055892792.1
LOC106075962	XP_055892793.1
LOC106075962	XP_055892794.1
LOC106075965	XP_055878253.1
LOC106075966	XP_013092296.2
LOC106075966	XP_013092298.2
LOC106075966	XP_055878241.1
LOC106075966	XP_055878242.1
LOC106075967	XP_055878240.1
LOC106075968	XP_055878239.1
LOC106075969	XP_055895547.1
LOC106075969	XP_055895548.1
LOC106075970	XP_055878236.1
LOC106075970	XP_055878238.1
LOC106075971	XP_013092306.1
LOC106075971	XP_055878257.1
LOC106075972	XP_013092309.2
LOC106075973	XP_013092310.1
LOC106075973	XP_055878259.1
LOC106075974	XP_013092311.2
LOC106075974	XP_013092312.2
LOC106075974	XP_013092313.1
LOC106075975	XP_055878268.1
LOC106075976	XP_013092315.1
LOC106075977	XP_055895539.1
LOC106075977	XP_055895540.1
LOC106075977	XP_055895541.1
LOC106075977	XP_055895542.1
LOC106075977	XP_055895543.1
LOC106075977	XP_055895544.1
LOC106075977	XP_055895545.1
LOC106075977	XP_055895546.1
LOC106075978	XP_013092317.2
LOC106075980	XP_013092318.2
LOC106075980	XP_055878270.1
LOC106075981	XP_013092321.2
LOC106075981	XP_013092322.2
LOC106075983	XP_055878273.1
LOC106075983	XP_055878274.1
LOC106075983	XP_055878275.1
LOC106075983	XP_055878276.1
LOC106075983	XP_055878277.1
LOC106075983	XP_055878278.1
LOC106075983	XP_055878279.1
LOC106075983	XP_055878281.1
LOC106075983	XP_055878282.1
LOC106075983	XP_055878283.1
LOC106075983	XP_055878284.1
LOC106075983	XP_055878285.1
LOC106075983	XP_055878286.1
LOC106075984	XP_055893703.1
LOC106075984	XP_055893704.1
LOC106075984	XP_055893706.1
LOC106075984	XP_055893707.1
LOC106075985	XP_013092331.2
LOC106075986	XP_013092332.2
LOC106075987	XP_013092334.2
LOC106075988	XP_055878249.1
LOC106075989	XP_055878269.1
LOC106075990	XP_013092337.2
LOC106075990	XP_013092338.2
LOC106075992	XP_055878251.1
LOC106075993	XP_055879443.1
LOC106075995	XP_055878260.1
LOC106075995	XP_055878261.1
LOC106075996	XP_013092343.2
LOC106075996	XP_013092344.2
LOC106075996	XP_055878263.1
LOC106075996	XP_055878264.1
LOC106075996	XP_055878265.1
LOC106075997	XP_055878266.1
LOC106075997	XP_055878267.1
LOC106075998	XP_055862439.1
LOC106075998	XP_055862440.1
LOC106075999	XP_055862642.1
LOC106076000	XP_055883377.1
LOC106076001	XP_055870256.1
LOC106076005	XP_055898117.1
LOC106076005	XP_055898118.1
LOC106076005	XP_055898119.1
LOC106076005	XP_055898120.1
LOC106076011	XP_055893624.1
LOC106076011	XP_055893625.1
LOC106076011	XP_055893626.1
LOC106076018	XP_055895055.1
LOC106076018	XP_055895056.1
LOC106076018	XP_055895057.1
LOC106076018	XP_055895059.1
LOC106076018	XP_055895060.1
LOC106076018	XP_055895061.1
LOC106076018	XP_055895062.1
LOC106076019	XP_055886321.1
LOC106076029	XP_055870878.1
LOC106076029	XP_055870879.1
LOC106076029	XP_055870880.1
LOC106076030	XP_055890380.1
LOC106076031	XP_055866768.1
LOC106076031	XP_055866851.1
LOC106076031	XP_055866924.1
LOC106076031	XP_055867003.1
LOC106076031	XP_055867060.1
LOC106076031	XP_055867122.1
LOC106076031	XP_055867194.1
LOC106076031	XP_055867273.1
LOC106076031	XP_055867334.1
LOC106076031	XP_055867398.1
LOC106076031	XP_055867481.1
LOC106076032	XP_055881581.1
LOC106076033	XP_055887540.1
LOC106076033	XP_055887541.1
LOC106076034	XP_055867497.1
LOC106076036	XP_055884985.1
LOC106076036	XP_055884986.1
LOC106076036	XP_055884988.1
LOC106076036	XP_055884989.1
LOC106076038	XP_013092403.2
LOC106076038	XP_013092523.2
LOC106076038	XP_055871725.1
LOC106076052	XP_055866395.1
LOC106076055	XP_055891336.1
LOC106076055	XP_055891337.1
LOC106076055	XP_055891338.1
LOC106076055	XP_055891339.1
LOC106076055	XP_055891340.1
LOC106076056	XP_055891341.1
LOC106076056	XP_055891343.1
LOC106076056	XP_055891344.1
LOC106076056	XP_055891345.1
LOC106076059	XP_055887989.1
LOC106076059	XP_055887990.1
LOC106076059	XP_055887991.1
LOC106076059	XP_055887992.1
LOC106076064	XP_055871748.1
LOC106076064	XP_055871749.1
LOC106076070	XP_055885149.1
LOC106076071	XP_055896036.1
LOC106076071	XP_055896038.1
LOC106076071	XP_055896039.1
LOC106076071	XP_055896040.1
LOC106076074	XP_055861341.1
LOC106076074	XP_055861342.1
LOC106076074	XP_055861343.1
LOC106076074	XP_055861344.1
LOC106076075	XP_055872277.1
LOC106076075	XP_055872278.1
LOC106076078	XP_055899806.1
LOC106076078	XP_055899807.1
LOC106076078	XP_055899808.1
LOC106076080	XP_055893623.1
LOC106076083	XP_055899230.1
LOC106076083	XP_055899231.1
LOC106076084	XP_055867780.1
LOC106076084	XP_055867781.1
LOC106076090	XP_055894516.1
LOC106076093	XP_055898450.1
LOC106076093	XP_055898451.1
LOC106076093	XP_055898452.1
LOC106076093	XP_055898453.1
LOC106076093	XP_055898454.1
LOC106076102	XP_055860195.1
LOC106076102	XP_055860196.1
LOC106076102	XP_055860197.1
LOC106076102	XP_055860199.1
LOC106076106	XP_055886782.1
LOC106076106	XP_055886784.1
LOC106076110	XP_013092433.2
LOC106076118	XP_055874809.1
LOC106076118	XP_055874810.1
LOC106076118	XP_055874811.1
LOC106076118	XP_055874812.1
LOC106076118	XP_055874813.1
LOC106076118	XP_055874814.1
LOC106076118	XP_055874815.1
LOC106076118	XP_055874816.1
LOC106076118	XP_055874817.1
LOC106076118	XP_055874818.1
LOC106076120	XP_055886560.1
LOC106076120	XP_055886561.1
LOC106076126	XP_055885053.1
LOC106076126	XP_055885054.1
LOC106076126	XP_055885055.1
LOC106076126	XP_055885056.1
LOC106076126	XP_055885057.1
LOC106076126	XP_055885058.1
LOC106076126	XP_055885059.1
LOC106076129	XP_055874643.1
LOC106076129	XP_055874644.1
LOC106076129	XP_055874645.1
LOC106076132	XP_055890195.1
LOC106076135	XP_013092451.2
LOC106076139	XP_055899574.1
LOC106076139	XP_055899575.1
LOC106076140	XP_013092452.1
LOC106076141	XP_055899521.1
LOC106076141	XP_055899522.1
LOC106076141	XP_055899523.1
LOC106076141	XP_055899524.1
LOC106076141	XP_055899525.1
LOC106076141	XP_055899526.1
LOC106076141	XP_055899527.1
LOC106076142	XP_013092456.1
LOC106076143	XP_055899576.1
LOC106076144	XP_055899567.1
LOC106076144	XP_055899568.1
LOC106076144	XP_055899570.1
LOC106076144	XP_055899571.1
LOC106076144	XP_055899572.1
LOC106076144	XP_055899573.1
LOC106076145	XP_013092468.2
LOC106076145	XP_055895387.1
LOC106076145	XP_055895388.1
LOC106076145	XP_055895390.1
LOC106076146	XP_055901046.1
LOC106076147	XP_055900391.1
LOC106076150	XP_055896033.1
LOC106076150	XP_055896034.1
LOC106076150	XP_055896035.1
LOC106076156	XP_055892272.1
LOC106076156	XP_055892273.1
LOC106076156	XP_055892274.1
LOC106076156	XP_055892275.1
LOC106076156	XP_055892276.1
LOC106076157	XP_055898065.1
LOC106076158	XP_055862644.1
LOC106076163	XP_055861839.1
LOC106076163	XP_055861840.1
LOC106076163	XP_055861841.1
LOC106076166	XP_055892327.1
LOC106076166	XP_055892328.1
LOC106076167	XP_013092484.2
LOC106076169	XP_055892537.1
LOC106076169	XP_055892538.1
LOC106076169	XP_055892539.1
LOC106076170	XP_055892229.1
LOC106076171	XP_055886528.1
LOC106076174	XP_055879955.1
LOC106076174	XP_055879956.1
LOC106076176	XP_055899096.1
LOC106076176	XP_055899097.1
LOC106076176	XP_055899098.1
LOC106076176	XP_055899099.1
LOC106076177	XP_055895507.1
LOC106076177	XP_055895508.1
LOC106076179	XP_013092491.2
LOC106076179	XP_055894517.1
LOC106076181	XP_055867400.1
LOC106076185	XP_055887403.1
LOC106076190	XP_013092501.2
LOC106076196	XP_055891974.1
LOC106076197	XP_055894610.1
LOC106076197	XP_055894611.1
LOC106076198	XP_013092506.1
LOC106076200	XP_013092511.2
LOC106076201	XP_055900510.1
LOC106076202	XP_055873558.1
LOC106076202	XP_055873559.1
LOC106076202	XP_055873560.1
LOC106076206	XP_013092514.2
LOC106076206	XP_055890610.1
LOC106076206	XP_055890611.1
LOC106076212	XP_013092520.2
LOC106076213	XP_055893399.1
LOC106076213	XP_055893400.1
LOC106076213	XP_055893401.1
LOC106076213	XP_055893402.1
LOC106076213	XP_055893403.1
LOC106076214	XP_013092528.2
LOC106076214	XP_055893398.1
LOC106076215	XP_013092532.2
LOC106076215	XP_055894513.1
LOC106076215	XP_055894514.1
LOC106076217	XP_013092531.2
LOC106076217	XP_013092533.2
LOC106076217	XP_013092534.2
LOC106076217	XP_013092536.2
LOC106076217	XP_013092539.2
LOC106076218	XP_055879734.1
LOC106076218	XP_055879735.1
LOC106076218	XP_055879736.1
LOC106076218	XP_055879737.1
LOC106076218	XP_055879738.1
LOC106076218	XP_055879739.1
LOC106076219	XP_055898910.1
LOC106076224	XP_055896912.1
LOC106076225	XP_013092550.2
LOC106076228	XP_055863333.1
LOC106076228	XP_055863334.1
LOC106076232	XP_055864165.1
LOC106076237	XP_055894515.1
LOC106076238	XP_055867392.1
LOC106076238	XP_055867393.1
LOC106076238	XP_055867394.1
LOC106076238	XP_055867395.1
LOC106076242	XP_055881527.1
LOC106076243	XP_055874031.1
LOC106076243	XP_055874032.1
LOC106076246	XP_055865891.1
LOC106076246	XP_055865892.1
LOC106076246	XP_055865893.1
LOC106076246	XP_055865894.1
LOC106076246	XP_055865895.1
LOC106076246	XP_055865896.1
LOC106076246	XP_055865897.1
LOC106076246	XP_055865898.1
LOC106076246	XP_055865899.1
LOC106076246	XP_055865900.1
LOC106076246	XP_055865901.1
LOC106076246	XP_055865902.1
LOC106076248	XP_013092570.2
LOC106076248	XP_013092577.2
LOC106076250	XP_013092568.2
LOC106076251	XP_055883095.1
LOC106076251	XP_055883097.1
LOC106076256	XP_055892505.1
LOC106076256	XP_055892506.1
LOC106076256	XP_055892507.1
LOC106076256	XP_055892508.1
LOC106076256	XP_055892510.1
LOC106076256	XP_055892511.1
LOC106076256	XP_055892512.1
LOC106076258	XP_055863169.1
LOC106076264	XP_013092585.1
LOC106076267	XP_055868740.1
LOC106076271	XP_055889733.1
LOC106076272	XP_055876807.1
LOC106076272	XP_055876808.1
LOC106076272	XP_055876810.1
LOC106076275	XP_013092594.2
LOC106076276	XP_055872424.1
LOC106076279	XP_055883226.1
LOC106076279	XP_055883227.1
LOC106076279	XP_055883228.1
LOC106076279	XP_055883229.1
LOC106076279	XP_055883230.1
LOC106076279	XP_055883231.1
LOC106076280	XP_055890825.1
LOC106076280	XP_055890826.1
LOC106076280	XP_055890827.1
LOC106076280	XP_055890828.1
LOC106076280	XP_055890829.1
LOC106076280	XP_055890830.1
LOC106076285	XP_055893293.1
LOC106076290	XP_055878486.1
LOC106076290	XP_055878487.1
LOC106076290	XP_055878488.1
LOC106076290	XP_055878489.1
LOC106076296	XP_013092609.2
LOC106076296	XP_013092621.2
LOC106076299	XP_055862722.1
LOC106076301	XP_055861953.1
LOC106076304	XP_055884494.1
LOC106076308	XP_055864989.1
LOC106076309	XP_055864985.1
LOC106076309	XP_055864986.1
LOC106076309	XP_055864987.1
LOC106076311	XP_055896851.1
LOC106076312	XP_013092619.2
LOC106076312	XP_013092620.1
LOC106076312	XP_055896852.1
LOC106076312	XP_055896853.1
LOC106076312	XP_055896854.1
LOC106076312	XP_055896856.1
LOC106076312	XP_055896857.1
LOC106076313	XP_013092622.1
LOC106076313	XP_013092624.1
LOC106076318	XP_013092629.2
LOC106076322	XP_055896467.1
LOC106076322	XP_055896468.1
LOC106076322	XP_055896469.1
LOC106076322	XP_055896470.1
LOC106076324	XP_055882933.1
LOC106076324	XP_055882934.1
LOC106076326	XP_055882596.1
LOC106076326	XP_055882598.1
LOC106076326	XP_055882599.1
LOC106076326	XP_055882600.1
LOC106076326	XP_055882601.1
LOC106076326	XP_055882602.1
LOC106076326	XP_055882603.1
LOC106076327	XP_013092641.1
LOC106076336	XP_055893886.1
LOC106076336	XP_055893887.1
LOC106076337	XP_055886044.1
LOC106076337	XP_055886045.1
LOC106076348	XP_055877523.1
LOC106076348	XP_055877524.1
LOC106076348	XP_055877525.1
LOC106076348	XP_055877526.1
LOC106076349	XP_055900204.1
LOC106076351	XP_055861237.1
LOC106076351	XP_055861238.1
LOC106076351	XP_055861239.1
LOC106076351	XP_055861241.1
LOC106076351	XP_055861242.1
LOC106076353	XP_055877710.1
LOC106076353	XP_055877711.1
LOC106076353	XP_055877712.1
LOC106076353	XP_055877713.1
LOC106076355	XP_055864233.1
LOC106076356	XP_055898486.1
LOC106076356	XP_055898487.1
LOC106076356	XP_055898488.1
LOC106076356	XP_055898489.1
LOC106076356	XP_055898490.1
LOC106076356	XP_055898491.1
LOC106076356	XP_055898492.1
LOC106076356	XP_055898493.1
LOC106076356	XP_055898495.1
LOC106076356	XP_055898496.1
LOC106076357	XP_055897950.1
LOC106076358	XP_055890337.1
LOC106076363	XP_055901649.1
LOC106076363	XP_055901650.1
LOC106076365	XP_055868093.1
LOC106076365	XP_055868094.1
LOC106076365	XP_055868095.1
LOC106076365	XP_055868096.1
LOC106076366	XP_013092671.2
LOC106076366	XP_055868090.1
LOC106076366	XP_055868091.1
LOC106076369	XP_055897948.1
LOC106076374	XP_055862231.1
LOC106076379	XP_055872856.1
LOC106076379	XP_055872857.1
LOC106076379	XP_055872858.1
LOC106076379	XP_055872859.1
LOC106076379	XP_055872860.1
LOC106076380	XP_055894503.1
LOC106076380	XP_055894504.1
LOC106076380	XP_055894505.1
LOC106076380	XP_055894507.1
LOC106076380	XP_055894508.1
LOC106076380	XP_055894509.1
LOC106076380	XP_055894510.1
LOC106076380	XP_055894511.1
LOC106076380	XP_055894512.1
LOC106076381	XP_055873264.1
LOC106076381	XP_055873265.1
LOC106076382	XP_055873253.1
LOC106076382	XP_055873254.1
LOC106076382	XP_055873255.1
LOC106076382	XP_055873256.1
LOC106076382	XP_055873257.1
LOC106076382	XP_055873258.1
LOC106076382	XP_055873259.1
LOC106076382	XP_055873260.1
LOC106076382	XP_055873261.1
LOC106076383	XP_055873292.1
LOC106076383	XP_055873293.1
LOC106076387	XP_055883262.1
LOC106076390	XP_055870071.1
LOC106076390	XP_055870072.1
LOC106076391	XP_055895822.1
LOC106076398	XP_055861985.1
LOC106076398	XP_055861986.1
LOC106076398	XP_055861987.1
LOC106076398	XP_055861988.1
LOC106076401	XP_013092701.2
LOC106076401	XP_013092702.2
LOC106076401	XP_013092704.2
LOC106076401	XP_013092707.2
LOC106076401	XP_055896243.1
LOC106076401	XP_055896245.1
LOC106076404	XP_055896579.1
LOC106076404	XP_055896580.1
LOC106076404	XP_055896581.1
LOC106076404	XP_055896582.1
LOC106076404	XP_055896583.1
LOC106076404	XP_055896584.1
LOC106076404	XP_055896585.1
LOC106076404	XP_055896586.1
LOC106076404	XP_055896587.1
LOC106076404	XP_055896588.1
LOC106076404	XP_055896589.1
LOC106076404	XP_055896590.1
LOC106076406	XP_055872140.1
LOC106076411	XP_055882872.1
LOC106076411	XP_055882873.1
LOC106076411	XP_055882874.1
LOC106076412	XP_055890491.1
LOC106076418	XP_055861835.1
LOC106076422	XP_055865878.1
LOC106076424	XP_055861132.1
LOC106076428	XP_055867662.1
LOC106076433	XP_013092734.2
LOC106076435	XP_055865115.1
LOC106076436	XP_013092740.2
LOC106076438	NP_001298194.1
LOC106076438	XP_055890233.1
LOC106076439	XP_055885851.1
LOC106076439	XP_055885852.1
LOC106076440	XP_055864901.1
LOC106076440	XP_055864902.1
LOC106076442	XP_055888241.1
LOC106076442	XP_055888242.1
LOC106076442	XP_055888243.1
LOC106076442	XP_055888244.1
LOC106076445	XP_055871670.1
LOC106076445	XP_055871671.1
LOC106076447	XP_013092750.1
LOC106076447	XP_013092756.1
LOC106076448	XP_055864864.1
LOC106076451	XP_055899383.1
LOC106076452	XP_055863324.1
LOC106076456	XP_055899234.1
LOC106076456	XP_055899241.1
LOC106076456	XP_055899247.1
LOC106076456	XP_055899256.1
LOC106076457	XP_013092755.2
LOC106076462	XP_055901609.1
LOC106076463	XP_055901289.1
LOC106076463	XP_055901290.1
LOC106076465	XP_013092766.2
LOC106076470	XP_055869000.1
LOC106076475	XP_013092771.2
LOC106076478	XP_055874333.1
LOC106076478	XP_055874334.1
LOC106076478	XP_055874335.1
LOC106076483	XP_013092780.2
LOC106076489	XP_055884530.1
LOC106076492	XP_055870452.1
LOC106076492	XP_055870453.1
LOC106076492	XP_055870454.1
LOC106076493	XP_055892958.1
LOC106076493	XP_055892959.1
LOC106076493	XP_055892960.1
LOC106076493	XP_055892961.1
LOC106076493	XP_055892962.1
LOC106076493	XP_055892963.1
LOC106076493	XP_055892964.1
LOC106076496	XP_013092787.2
LOC106076503	XP_055895094.1
LOC106076505	XP_055899893.1
LOC106076505	XP_055899894.1
LOC106076505	XP_055899896.1
LOC106076505	XP_055899897.1
LOC106076509	XP_013092793.1
LOC106076518	XP_055886898.1
LOC106076520	XP_013092832.2
LOC106076521	XP_013092807.2
LOC106076521	XP_013092820.2
LOC106076521	XP_013092827.2
LOC106076521	XP_055893676.1
LOC106076521	XP_055893677.1
LOC106076521	XP_055893678.1
LOC106076524	XP_013092800.2
LOC106076529	XP_055885024.1
LOC106076529	XP_055885025.1
LOC106076531	XP_055864464.1
LOC106076533	XP_055879594.1
LOC106076540	XP_013092816.2
LOC106076542	XP_055861139.1
LOC106076542	XP_055861140.1
LOC106076542	XP_055861141.1
LOC106076542	XP_055861142.1
LOC106076542	XP_055861143.1
LOC106076542	XP_055861144.1
LOC106076542	XP_055861145.1
LOC106076549	XP_055893836.1
LOC106076549	XP_055893837.1
LOC106076550	XP_055861460.1
LOC106076550	XP_055861461.1
LOC106076552	XP_013092831.2
LOC106076556	XP_013092838.2
LOC106076556	XP_013092851.2
LOC106076561	XP_055863239.1
LOC106076561	XP_055863240.1
LOC106076568	XP_055882166.1
LOC106076569	XP_055897527.1
LOC106076573	XP_055886926.1
LOC106076573	XP_055886927.1
LOC106076573	XP_055886928.1
LOC106076573	XP_055886930.1
LOC106076573	XP_055886931.1
LOC106076573	XP_055886932.1
LOC106076573	XP_055886933.1
LOC106076573	XP_055886934.1
LOC106076574	XP_013092853.2
LOC106076575	XP_013092854.2
LOC106076575	XP_055886925.1
LOC106076576	XP_013092855.1
LOC106076576	XP_055886935.1
LOC106076576	XP_055886936.1
LOC106076577	XP_055885786.1
LOC106076577	XP_055885787.1
LOC106076578	XP_013092858.2
LOC106076579	XP_013092862.2
LOC106076579	XP_055893381.1
LOC106076580	XP_013092859.2
LOC106076580	XP_013092860.2
LOC106076581	XP_055865166.1
LOC106076582	XP_055865215.1
LOC106076582	XP_055865216.1
LOC106076586	XP_055867298.1
LOC106076587	XP_055898998.1
LOC106076587	XP_055899000.1
LOC106076589	XP_013092883.2
LOC106076589	XP_013092894.2
LOC106076589	XP_055897947.1
LOC106076591	XP_055880190.1
LOC106076594	XP_055869172.1
LOC106076595	XP_055868472.1
LOC106076599	XP_055901082.1
LOC106076599	XP_055901083.1
LOC106076599	XP_055901084.1
LOC106076599	XP_055901085.1
LOC106076601	XP_055882421.1
LOC106076605	XP_055873571.1
LOC106076609	XP_055864831.1
LOC106076612	XP_055868349.1
LOC106076612	XP_055868350.1
LOC106076615	XP_055896156.1
LOC106076615	XP_055896157.1
LOC106076615	XP_055896158.1
LOC106076615	XP_055896159.1
LOC106076615	XP_055896160.1
LOC106076616	XP_055873865.1
LOC106076616	XP_055873866.1
LOC106076616	XP_055873867.1
LOC106076618	XP_055872360.1
LOC106076621	XP_055891940.1
LOC106076621	XP_055891941.1
LOC106076624	XP_055892858.1
LOC106076625	XP_055897953.1
LOC106076625	XP_055897954.1
LOC106076630	XP_055872645.1
LOC106076630	XP_055872646.1
LOC106076631	XP_055873417.1
LOC106076631	XP_055873418.1
LOC106076631	XP_055873419.1
LOC106076631	XP_055873420.1
LOC106076631	XP_055873421.1
